organisasjonsnummer,navn,naeringskode1,naeringskode1_beskrivelse,naeringskode2,naeringskode2_beskrivelse,naeringskode3,naeringskode3_beskrivelse,organisasjonsform,forretningsadresse,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_kommune,forretningsadresse_kommunenummer,postadresse_postnummer,postadresse_poststed,antall_ansatte,stiftelsesdato,registreringsdato,hjemmeside,telefon,mobil,epostadresse,er_i_konsern,overordnet_enhet,kapital_belop,kapital_type,kapital_valuta,siste_innsendte_aarsregnskap,institusjonell_sektor,institusjonell_sektor_beskrivelse,registrert_i_mva,registrert_i_foretaksregisteret,konkurs,under_avvikling,under_tvangsavvikling,antall_underenheter,hentet_dato
950593792,S & V AUTOMOBILPRODUKTER AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Flåterudvegen 85,3677,NOTODDEN,NOTODDEN,4005,,,,1989-01-03,1995-03-12,,,,,False,,124000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
950643757,MULTICAR AS,47.810,Detaljhandel med motorvogner,,,,,AS,Ringeriksveien 32G,3414,LIERSTRANDA,LIER,3312,,,,1989-01-02,1995-02-19,,32 82 52 82,,,False,,98000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
950675764,STÅRHEIM BILVERKSTED AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Nordfjordvegen 5819,6777,STÅRHEIM,STAD,4649,,,25,1988-12-08,1995-02-19,www.starheim.no,,,verksted@starheim.no,True,,500000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,2,2026-04-11
950676647,HALDEN BRUKTBILDELER ANS,47.810,Detaljhandel med motorvogner,,,,,ANS,Industribygget Fossev 6-18,1790,TISTEDAL,HALDEN,3101,1791,TISTEDAL,,1988-12-15,1995-02-19,,,,,False,,,,,,2300,Personlige foretak,False,True,False,False,False,,2026-04-11
950702249,ISAN John Isak Sara,47.810,Detaljhandel med motorvogner,,,,,ENK,Røstmoen 27,9518,ALTA,ALTA,5601,,,,,1995-02-19,,78 48 53 33,,johnisak@isan.no,False,,,,,2023,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
951052558,KLEPP AUTOSENTER Enok Salte,47.810,Detaljhandel med motorvogner,,,,,ENK,Leilighet 103; Torggata 17,4365,NÆRBØ,HÅ,1119,,,,,1995-03-12,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
951110345,GRIMSTAD BIL AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Bergemoveien 28,4886,GRIMSTAD,GRIMSTAD,4202,,,14,1989-01-01,1995-03-12,,37 09 09 80,,,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
951137278,OTTO TO AS,47.810,Detaljhandel med motorvogner,,,,,AS,Hoffsjef Løvenskiolds vei 51C,0382,OSLO,OSLO,0301,,,,1989-02-10,1995-02-19,,,928 99 854,heimelhus@gmail.com,False,,96400.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,False,True,False,False,False,1,2026-04-11
951225940,TOPPEN BIL AS,47.810,Detaljhandel med motorvogner,,,,,AS,Sentrum 34,3630,RØDBERG,NORE OG UVDAL,3338,,,7,1989-01-01,1995-02-19,,32 74 12 61,,nore@online.no,False,,640000.00,Aksjekapital,NOK,2025,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
951272442,GARASJEN Oddvar Paulen,47.810,Detaljhandel med motorvogner,,,,,ENK,Tistamvegen 154,6797,UTVIK,STRYN,4651,,,,,1995-03-12,,57 87 66 71,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
951346780,KJELL ORE AS,47.810,Detaljhandel med motorvogner,,,,,AS,Oreveien 21,4560,VANSE,FARSUND,4206,4557,VANSE,33,1989-02-28,1995-02-19,,38 39 63 00,,post.farsund@toyota.no,False,,2100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
951413828,AUTOCO BÆRUM AS,47.810,Detaljhandel med motorvogner,,,,,AS,Rudssletta 88,1351,RUD,BÆRUM,3201,,,16,1989-02-16,1995-03-12,,67 17 71 00,,post@autoco.no,False,,1545000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
951734543,NERLAND AUTOSALG AS,47.810,Detaljhandel med motorvogner,,,,,AS,Tømmervegen 2,6445,MALMEFJORDEN,HUSTADVIKA,1579,,,15,1989-03-06,1995-02-19,,71 26 50 00,,,False,,1010000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
951798002,KETIL MEDLIE,47.810,Detaljhandel med motorvogner,,,,,ENK,Skogmorabben 13,2053,JESSHEIM,ULLENSAKER,3209,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
951898406,GUNDERS BIL AS,47.810,Detaljhandel med motorvogner,,,,,AS,Mågårdvegen 73,2334,ROMEDAL,STANGE,3413,,,5,1989-03-20,1995-03-12,,625 83944,,,False,,980000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
951907936,SVINNDAL BIL & MASKIN Thor Grøtvedt,47.810,Detaljhandel med motorvogner,,,,,ENK,Grøtvedtveien 6,1593,SVINNDAL,VÅLER,3114,,,,,1995-02-19,,69286051,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
952520636,NILS ARILD THORSTENSEN ANS,46.710,Engroshandel med motorvogner,,,,,ANS,Bleiken,2760,BRANDBU,GRAN,3446,,,,1984-06-06,1995-02-19,,,,,False,,,,,,2300,Personlige foretak,False,True,False,False,False,,2026-04-11
952534599,GEIR LØVÅS AS,47.810,Detaljhandel med motorvogner,,,,,AS,Høgberget 38,7606,LEVANGER,LEVANGER,5037,,,,1989-08-01,1995-02-19,www.lovaasbil.no,,93027909,g.lovaas@online.no,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
952671162,AUTOSTRADA ARENDAL AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Åsbieveien 58,4848,ARENDAL,ARENDAL,4203,4857,ARENDAL,38,1989-08-21,1995-02-19,www.autostrada.com,37000300,,arendal@autostrada.com,True,,1500000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,2,2026-04-11
952706454,ANGLO SUPPLY AS,47.810,Detaljhandel med motorvogner,,,,,AS,Bruksenhetsnummer H0501; Røysveien 29,1534,MOSS,MOSS,3103,,,,1989-08-25,1995-02-19,,,,,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,False,True,False,False,False,,2026-04-11
952720988,RØDSKOG EIENDOM AS,47.810,Detaljhandel med motorvogner,,,,,AS,Nedre Nøttveit 60,5238,RÅDAL,BERGEN,4601,,,,1989-06-23,1995-02-19,,,907 06 977,janrune@dekkogdler.com,False,,1200000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
952725025,SONDRE INVEST AS,47.810,Detaljhandel med motorvogner,,,,,AS,c/o Morten Borch; Ovenbakken 5,1361,ØSTERÅS,BÆRUM,3201,3089,HOLMESTRAND,,1989-05-31,1995-02-19,,,,,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,False,True,False,False,False,1,2026-04-11
952834789,GRORUDDALEN BILSENTER AS,47.810,Detaljhandel med motorvogner,,,,,AS,Østre Aker vei 217,0976,OSLO,OSLO,0301,,,12,1989-09-01,1995-03-12,,22 25 00 50,90823046,,False,,750000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
952895877,PETTERSEN CARAVAN,47.810,Detaljhandel med motorvogner,,,,,ENK,Polmakveien 1448,9844,TANA,TANA,5628,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
953002604,CITY AUTO  Trond Paulsen,47.810,Detaljhandel med motorvogner,,,,,ENK,St.Croix gate 12B,1604,FREDRIKSTAD,FREDRIKSTAD,3107,,,,,1995-02-19,,69 318110,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
953102552,G-BIL AS,47.810,Detaljhandel med motorvogner,,,,,AS,Skibåsen 1,4636,KRISTIANSAND S,KRISTIANSAND,4204,4673,KRISTIANSAND S,,1989-09-19,1995-02-19,,38 14 63 20,,,True,,2500000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
953243113,CITY CAR Harald Sachweh,47.810,Detaljhandel med motorvogner,,,,,ENK,Lofthusveien 47,0588,OSLO,OSLO,0301,,,,,1995-02-19,,23 39 09 00,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,,2026-04-11
953272393,K JOHANNESSEN,47.810,Detaljhandel med motorvogner,,,,,ENK,Orrevegen 2,7088,HEIMDAL,TRONDHEIM,5001,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
953523493,VINJES AUTO,47.810,Detaljhandel med motorvogner,,,,,ENK,Gyldenløves gate 22,4614,KRISTIANSAND S,KRISTIANSAND,4204,4770,HØVÅG,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
954231046,DAHLES AUTO RÅBEKKEN AS,47.810,Detaljhandel med motorvogner,,,,,AS,Smørbøttaveien 9,1617,FREDRIKSTAD,FREDRIKSTAD,3107,,,11,1989-10-06,1995-03-12,www.dahles-auto.no,69 35 14 00,,raabekken@dahles-auto.no,True,,200000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
954273008,BRÅTENS BILDELER,47.810,Detaljhandel med motorvogner,,,,,ENK,Eggedalsveien 1509,3359,EGGEDAL,SIGDAL,3332,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,1,2026-04-11
954680541,JM BILSALG NYBRÅTEN,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,ENK,Eenvegen 32,2216,ROVERUD,KONGSVINGER,3401,,,,,1995-03-12,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
954695921,EIENDOMSSELSKAPET RV 14 AS,47.810,Detaljhandel med motorvogner,,,,,AS,Rokkeveien 14,1779,HALDEN,HALDEN,3101,,,,1989-12-11,1995-02-19,,,,,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
954813827,EGIL SULUSNES,47.810,Detaljhandel med motorvogner,,,,,ENK,Varteigveien 215,1735,VARTEIG,SARPSBORG,3105,,,,,1995-03-12,,,907 40 781,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
955105796,BJØRNSTAD BIL AS,47.810,Detaljhandel med motorvogner,,,,,AS,Sanderud 39,2092,MINNESUND,EIDSVOLL,3240,,,,1989-12-20,1995-02-19,,,,,False,,194000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
955480953,DAHLES ANTIKVITETSHANDEL & CO Victor Dahle,46.710,Engroshandel med motorvogner,,,,,ENK,Gamle Svinesundsvei 111,1789,BERG I ØSTFOLD,HALDEN,3101,,,,,1995-02-19,,69 195190,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
955499220,AUTO CONSULT FASTING,46.710,Engroshandel med motorvogner,,,,,ENK,Sunnlandsvegen 36,7032,TRONDHEIM,TRONDHEIM,5001,,,,,1995-02-19,,,906 67 528,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
955587170,TRULS AKERVOLD,47.810,Detaljhandel med motorvogner,,,,,ENK,Flatsjøvegen 17,3539,FLÅ,FLÅ,3320,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
955672461,JÆREN AUTO AS,47.810,Detaljhandel med motorvogner,,,,,AS,Opstadvegen 647,4360,VARHAUG,HÅ,1119,,,,1990-01-08,1995-02-19,,51 43 04 22,,,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
955725174,BRUKTBILHUSET Odd Egil Sætervik,47.810,Detaljhandel med motorvogner,,,,,ENK,Malmefjordvegen 347,6445,MALMEFJORDEN,HUSTADVIKA,1579,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
955725263,CATO BRYNILDSEN,47.810,Detaljhandel med motorvogner,,,,,ENK,Trondheimsvegen - Jessheim 98B,2050,JESSHEIM,ULLENSAKER,3209,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,1,2026-04-11
955783891,EVJEN BIL Tom Arne Evjen,47.810,Detaljhandel med motorvogner,,,,,ENK,Sundlandveien 7,3048,DRAMMEN,DRAMMEN,3301,3018,DRAMMEN,,,1995-02-19,,32 89 82 82,90133392,post@evjenbil.no,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
955911296,HAKO BIL Torbjørn Hansen,47.810,Detaljhandel med motorvogner,,,,,ENK,Lilletuneveien 4A,1711,SARPSBORG,SARPSBORG,3105,1718,GREÅKER,,,1995-02-19,,69 14 40 88,92454821,biltohan@online.no,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
956207053,DA KVÆRNES SCOOTERREKVISITA,47.810,Detaljhandel med motorvogner,,,,,DA,,7380,ÅLEN,HOLTÅLEN,5026,,,,1986-10-03,1995-02-19,,,,,False,,,,,,2300,Personlige foretak,False,True,False,False,False,,2026-04-11
956453380,E PEDERSEN BRUKTBILER,47.810,Detaljhandel med motorvogner,,,,,ENK,Kongs-Eikveien 15,3123,TØNSBERG,TØNSBERG,3905,,,,,1995-02-19,,,90760028,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,1,2026-04-11
956822750,ELAN NORGE AS ELEKTRODELER,47.810,Detaljhandel med motorvogner,,,,,AS,Svelvikveien 95,3039,DRAMMEN,DRAMMEN,3301,,,,1990-01-02,1995-02-19,www.elan.as,32 80 12 30,906 62 140,post@elan.as,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
957001602,R B BIL Roy Bø,47.810,Detaljhandel med motorvogner,,,,,ENK,Øvre Mjøs 8,5939,SLETTA,ALVER,4631,,,,,1995-02-19,,56 370525,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
957054412,NESBRU TRAILER & SERVICE AS,47.810,Detaljhandel med motorvogner,,,,,AS,Nesbruveien 84,1394,NESBRU,ASKER,3203,1378,NESBRU,,1989-11-01,1995-03-12,,66845114,,,True,,7322500.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
957129188,AASEN BIL AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Parallellvegen 64,2092,MINNESUND,EIDSVOLL,3240,,,22,1990-04-09,1995-02-19,www.aasen-bil.no,63 95 99 00,,firmapost@aasen-bil.no,True,,1250000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,2,2026-04-11
957226477,AS AUTO-TRADE SERVICE,47.810,Detaljhandel med motorvogner,,,,,AS,Sørsvannsveien 27,4848,ARENDAL,ARENDAL,4203,4858,ARENDAL,,1990-01-02,1995-02-19,www.autotrade.no,37025222,,bop@autotrade.no,False,,140000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
957290795,MOTOR FORUM AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Telemarksvegen 61,3734,SKIEN,SKIEN,4003,3702,SKIEN,27,1990-04-10,1995-03-12,,,40004343,skien@motorforum.no,True,,500000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,3,2026-04-11
957451713,BAUGE AUTO AS,47.810,Detaljhandel med motorvogner,,,,,AS,Industrigata 24,5537,HAUGESUND,HAUGESUND,1106,5508,KARMSUND,20,1990-05-02,1995-02-19,www.baugeauto.no,,81535335,firmapost@baugeauto.no,False,,1775500.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
957460240,AUTOSENTERET Magnar Almankaas,47.810,Detaljhandel med motorvogner,,,,,ENK,Bølevegen 40,3724,SKIEN,SKIEN,4003,3715,SKIEN,,,1995-02-19,,35 55 71 71,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
957631312,TOYOTA SULLAND GJØVIK AS,47.810,Detaljhandel med motorvogner,,,,,AS,Autovegen 3,2827,HUNNDALEN,GJØVIK,3407,2807,HUNNDALEN,22,1990-06-07,1995-02-19,www.sulland.no,61173027,,,True,,500000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
957643876,TILHENGERSPESIALISTEN AS,47.810,Detaljhandel med motorvogner,,,,,AS,Litleåsvegen 65,5132,NYBORG,BERGEN,4601,,,9,1990-05-10,1995-03-12,,55196170,,harry@hagia.no,False,,200000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
957663141,ODNES AUTOSALG Egil Lundby,47.810,Detaljhandel med motorvogner,,,,,ENK,Kvernmolykkja 9,2879,ODNES,SØNDRE LAND,3447,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
957672302,"SNØSCOOTER1, LER",47.810,Detaljhandel med motorvogner,,,,,ENK,Langvassvegen 40,7234,LER,MELHUS,5028,,,,,1995-02-19,,94724132,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
957791743,SIMENSEN BIL,47.810,Detaljhandel med motorvogner,,,,,ENK,Postbekkvegen 26,2338,ESPA,STANGE,3413,,,,,1995-02-19,,62 57 66 66,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
957975607,ROGER BAKKEN BIL,47.810,Detaljhandel med motorvogner,,,,,ENK,Åsveien 39,3370,VIKERSUND,MODUM,3316,,,,,1995-03-12,,32 27 65 70,90186538,,False,,,,,2024,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
958168055,SKATVEDT BIL,47.810,Detaljhandel med motorvogner,,,,,ENK,Økernveien 148,0580,OSLO,OSLO,0301,,,,,1995-02-19,,22 64 26 27,90194492,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
958168144,STRØMNES BIL,46.710,Engroshandel med motorvogner,,,,,ENK,Vestre Brugate 21,3300,HOKKSUND,ØVRE EIKER,3314,,,,,1995-02-19,,,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
958213050,HAMROS AUTO ANS,47.810,Detaljhandel med motorvogner,,,,,ANS,Sekkingstad,5363,ÅGOTNES,ØYGARDEN,4626,,,,1990-08-13,1995-02-19,,56 33 34 11,,,False,,,,,,2300,Personlige foretak,False,True,False,False,False,,2026-04-11
958251025,BERG BILOMSETNING Morten Berg,47.810,Detaljhandel med motorvogner,,,,,ENK,Ilenkleiva 1,3360,GEITHUS,MODUM,3316,,,,,1995-03-12,,32 78 40 88,,,False,,,,,2024,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
958306792,BILBØRSEN TROMSØ Stein Danielsen,47.810,Detaljhandel med motorvogner,,,,,ENK,Paul Bjørviks gate 1,9008,TROMSØ,TROMSØ,5501,,,,,1995-03-12,,77610160,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,1,2026-04-11
958474490,ÅMOT BIL AS,47.810,Detaljhandel med motorvogner,,,,,AS,Industrigata 15,4480,KVINESDAL,KVINESDAL,4227,,,15,1990-08-09,1995-02-19,,38 35 84 40,,,False,,144000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
958682565,HALDEN AUTO AS,47.810,Detaljhandel med motorvogner,,,,,AS,Sørli; Svinesundsveien 345,1788,HALDEN,HALDEN,3101,,,21,1990-10-01,1995-03-12,,69 17 29 70,,chr.loechen@haldenauto.no,True,,1500498.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
958684975,VOLVO CAR NORWAY AS,46.710,Engroshandel med motorvogner,,,,,AS,Snarøyveien 32,1364,FORNEBU,BÆRUM,3201,1327,LYSAKER,45,1990-09-04,1995-03-12,,66818500,,,True,,30000000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
958865546,RAVNEVAND MOTOR,47.810,Detaljhandel med motorvogner,,,,,ENK,Tonstadveien 1447,4440,TONSTAD,SIRDAL,4228,,,,,1995-02-20,,,,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
959071446,KARMØY BILSENTER AS,47.810,Detaljhandel med motorvogner,,,,,AS,Vestheimvegen 49,4250,KOPERVIK,KARMØY,1149,4291,KOPERVIK,,1990-11-06,1995-02-20,www.karmoybilsenter.no,,951 02 600,jen@karmoybilsenter.no,False,,100000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
959116059,FRYDENBØ BIL KRISTIANSUND AS,47.810,Detaljhandel med motorvogner,,,,,AS,Bedriftsveien 11,6517,KRISTIANSUND N,KRISTIANSUND,1505,,,17,1990-11-01,1995-02-20,,71 57 24 40,,bilsentrum@moller.no,True,,300000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
959208352,AUTO CENTER AS,47.810,Detaljhandel med motorvogner,,,,,AS,,9802,VESTRE JAKOBSELV,VADSØ,5607,,,7,1990-09-05,1995-03-12,,78 94 09 00,,,False,,44000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
959517525,HALLINGDAL BILSENTER AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Elvevegen 2,3550,GOL,GOL,3324,3551,GOL,38,1990-12-31,1995-02-20,,32 07 99 30,,,False,,710746.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
959621853,OLE MORTEN JACOBSEN,47.810,Detaljhandel med motorvogner,,,,,ENK,Hesthagen 10,2640,VINSTRA,NORD-FRON,3436,,,,,1995-02-20,,,911 37 555,post@amerikanskebiler.no,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
959772479,OCM BIL & FRITID OLE CHRISTIAN MIKKELSEN,47.810,Detaljhandel med motorvogner,,,,,ENK,Glimmerveien 23,3340,ÅMOT,MODUM,3316,,,,,1995-02-20,,32 78 54 64,61380451,,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
959818320,NOR-TRUCK 2 TOMMY GJØLBERG JAKOBSEN,46.710,Engroshandel med motorvogner,,,,,ENK,Fiolveien 1,1642,SALTNES,RÅDE,3112,,,,,1995-02-20,,69282282,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
959886725,J.M.BIL AS,47.810,Detaljhandel med motorvogner,,,,,AS,Strømmveien 74,3060,SVELVIK,DRAMMEN,3301,,,,1991-01-25,1995-02-20,,33 77 23 39,,,False,,300000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
960209443,HVATTUM BIL,47.810,Detaljhandel med motorvogner,,,,,ENK,Lunnerlinna 59A,2730,LUNNER,LUNNER,3234,,,,,1995-03-12,,,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
960217810,KK INVEST Karlsen,47.810,Detaljhandel med motorvogner,,,,,ENK,Villavegen 8,8660,MOSJØEN,VEFSN,1824,,,,,1995-02-20,,,004790175444,kukarl@online.no,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
960232682,ROBERT NYGÅRD,47.810,Detaljhandel med motorvogner,,,,,ENK,Thorsrudvegen 10,2211,KONGSVINGER,KONGSVINGER,3401,2202,KONGSVINGER,,,1995-02-20,,62 81 97 77,,,False,,,,,,8200,Personlig næringsdrivende,False,True,False,False,False,,2026-04-11
960292421,RBI NORGE AS,46.710,Engroshandel med motorvogner,,,,,AS,Østre Aker vei 62,0581,OSLO,OSLO,0301,0504,OSLO,,1991-03-04,1995-03-12,,23 37 61 00,,sentralbord@motorgruppen.no,True,,28000000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
960548868,AUTOMEGLER1 AS,47.810,Detaljhandel med motorvogner,,,,,AS,Kokstaddalen 27,5257,KOKSTAD,BERGEN,4601,,,,1991-03-03,1995-02-20,www.automegler1.no,40 00 47 75,,salg@automegler1.no,False,,3790000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,1,2026-04-11
960804953,HEDIN AUTOMOTIVE BAVARIA AS,47.810,Detaljhandel med motorvogner,95.310,Reparasjon og vedlikehold av motorvogner,,,AS,Fabrikkveien 36,4033,STAVANGER,STAVANGER,1103,,,397,1991-04-23,1995-03-12,,,,,True,,5016000.00,Aksjekapital,NOK,2024,2100,Private aksjeselskaper mv.,True,True,False,False,False,19,2026-04-11
960810732,HOF MOTORSENTER Halvor Stokke,46.710,Engroshandel med motorvogner,,,,,ENK,Gulliveien 4,3157,BARKÅKER,TØNSBERG,3905,3090,HOF,,,1995-02-20,www.hof-motorsenter.no,,90595456,halvor@hof-motorsenter.no,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
960823990,KONGSVIK BIL & CARAVAN,47.810,Detaljhandel med motorvogner,,,,,ENK,Naustdalsvegen 5,6800,FØRDE,SUNNFJORD,4647,6801,FØRDE,,,1995-02-20,,,90621990,bjkongs@frisurf.no,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
960833112,MC TEMA TORE KNUDSEN,47.810,Detaljhandel med motorvogner,,,,,ENK,Lundedalslia 11,3940,PORSGRUNN,PORSGRUNN,4001,,,,,1995-02-20,,,,post@piaggiobil.com,False,,,,,,8200,Personlig næringsdrivende,True,True,False,False,False,1,2026-04-11
